stamp,gnss_x,gnss_y,gnss_z,gnss_roll,gnss_pitch,gnss_yaw,gnss_map_vx,gnss_map_vy,gnss_map_vz,gnss_base_vx,gnss_base_vy,gnss_base_vz,gnss_status,gnss_fsm_status,gnss_original_status
1716181333.127793,1025.442924,565.092679,-0.010641,0.020532,-0.000399,0.001984,-0.003552,-0.002009,-0.002200,-0.003491,-0.002072,-0.002238,1,1,1
1716181333.327872,1025.442238,565.092220,-0.010631,0.020523,-0.000412,0.001961,-0.003823,-0.002171,-0.002500,-0.003755,-0.002242,-0.002541,1,1,1
1716181333.527855,1025.441768,565.091799,-0.010608,0.020544,-0.000411,0.001944,-0.004116,-0.002235,-0.002200,-0.004054,-0.002302,-0.002246,1,1,1
1716181333.727834,1025.443510,565.091768,-0.010637,0.020565,-0.000377,0.001972,-0.003206,-0.002649,-0.002300,-0.003140,-0.002713,-0.002317,1,1,1
1716181333.927808,1025.445200,565.091710,-0.010667,0.020558,-0.000362,0.001999,-0.002003,-0.003000,-0.003300,-0.001913,-0.003077,-0.003282,1,1,1
1716181334.127798,1025.445768,565.091301,-0.010669,0.020556,-0.000363,0.001989,-0.001243,-0.002730,-0.003100,-0.001159,-0.002800,-0.003071,1,1,1
1716181334.327796,1025.445501,565.090668,-0.010676,0.020545,-0.000367,0.001990,-0.001570,-0.003109,-0.002700,-0.001492,-0.003172,-0.002671,1,1,1
1716181334.527771,1025.445326,565.090702,-0.010686,0.020540,-0.000364,0.001997,-0.001417,-0.002871,-0.002400,-0.001348,-0.002927,-0.002372,1,1,1
1716181334.727771,1025.445385,565.092160,-0.010702,0.020511,-0.000375,0.002011,-0.001403,-0.001537,-0.002200,-0.001345,-0.001589,-0.002199,1,1,1
1716181334.927783,1025.445339,565.093695,-0.010727,0.020509,-0.000361,0.002045,-0.001529,-0.000029,-0.002300,-0.001477,-0.000084,-0.002333,1,1,1
1716181335.127764,1025.445106,565.094318,-0.010755,0.020502,-0.000347,0.002048,-0.001875,0.000612,-0.002000,-0.001832,0.000561,-0.002054,1,1,1
1716181335.327743,1025.444685,565.094409,-0.010776,0.020494,-0.000340,0.002065,-0.001887,0.000200,-0.001600,-0.001851,0.000157,-0.001646,1,1,1
1716181335.527720,1025.444365,565.094470,-0.010746,0.020515,-0.000344,0.002064,-0.001551,0.000069,-0.001500,-0.001517,0.000030,-0.001536,1,1,1
1716181335.727807,1025.444331,565.094564,-0.010737,0.020534,-0.000335,0.002045,-0.001984,0.000178,-0.001800,-0.001944,0.000131,-0.001848,1,1,1
1716181335.927790,1025.444243,565.094646,-0.010711,0.020519,-0.000364,0.002022,-0.002678,0.000538,-0.001900,-0.002636,0.000485,-0.001971,1,1,1
1716181336.127810,1025.443849,565.094783,-0.010710,0.020533,-0.000353,0.002013,-0.002797,0.000614,-0.001200,-0.002772,0.000575,-0.001275,1,1,1
1716181336.327821,1025.443297,565.094929,-0.010691,0.020522,-0.000374,0.001993,-0.002904,0.001103,-0.001500,-0.002875,0.001056,-0.001588,1,1,1
1716181336.527850,1025.442807,565.095026,-0.010717,0.020507,-0.000369,0.002000,-0.003838,0.000693,-0.001500,-0.003806,0.000642,-0.001600,1,1,1
1716181336.727827,1025.443201,565.094498,-0.010674,0.020526,-0.000382,0.001990,-0.003512,0.001072,-0.001200,-0.003489,0.001028,-0.001301,1,1,1
1716181336.927796,1025.443576,565.093994,-0.010633,0.020544,-0.000395,0.001967,-0.003600,0.000540,-0.001000,-0.003579,0.000500,-0.001092,1,1,1
1716181337.127783,1025.443260,565.093806,-0.010633,0.020573,-0.000373,0.001970,-0.003535,0.000247,-0.001900,-0.003492,0.000189,-0.001984,1,1,1
1716181337.327779,1025.442515,565.093800,-0.010639,0.020550,-0.000387,0.001971,-0.004448,-0.000260,-0.002400,-0.004391,-0.000333,-0.002494,1,1,1
1716181337.527752,1025.442200,565.094101,-0.010613,0.020551,-0.000403,0.001959,-0.006963,0.000006,-0.001400,-0.006930,-0.000060,-0.001557,1,1,1
1716181337.727738,1025.442546,565.094863,-0.010614,0.020557,-0.000397,0.001962,-0.005758,0.000578,-0.001900,-0.005716,0.000508,-0.002041,1,1,1
1716181337.927755,1025.442913,565.095645,-0.010638,0.020547,-0.000390,0.001972,-0.004996,0.001770,-0.001800,-0.004962,0.001705,-0.001948,1,1,1
1716181338.127757,1025.442612,565.096122,-0.010601,0.020558,-0.000405,0.001987,-0.003988,0.001377,-0.001700,-0.003955,0.001320,-0.001818,1,1,1
1716181338.327741,1025.441833,565.096427,-0.010641,0.020550,-0.000386,0.002011,-0.004031,0.001572,-0.001800,-0.003997,0.001513,-0.001923,1,1,1
1716181338.527731,1025.442469,565.095882,-0.010608,0.020566,-0.000395,0.002015,-0.003578,0.000443,-0.001200,-0.003552,0.000399,-0.001289,1,1,1
1716181338.727773,1025.444676,565.094365,-0.010587,0.020602,-0.000381,0.002023,-0.001217,-0.000984,-0.001100,-0.001187,-0.001013,-0.001107,1,1,1
1716181338.927766,1025.446885,565.092776,-0.010622,0.020630,-0.000337,0.002035,0.000026,-0.002451,-0.000500,0.000050,-0.002461,-0.000449,1,1,1
1716181339.127792,1025.447890,565.091809,-0.010630,0.020642,-0.000323,0.002034,0.001056,-0.002942,-0.000500,0.001081,-0.002946,-0.000415,1,1,1
1716181339.327799,1025.448068,565.091195,-0.010650,0.020649,-0.000304,0.002043,0.000860,-0.002985,-0.001000,0.000897,-0.003000,-0.000919,1,1,1
1716181339.527779,1025.447771,565.091095,-0.010581,0.020665,-0.000336,0.002051,0.000112,-0.002842,-0.001000,0.000149,-0.002861,-0.000938,1,1,1
1716181339.727763,1025.446945,565.091484,-0.010583,0.020643,-0.000352,0.002022,-0.000028,-0.002668,0.000400,-0.000024,-0.002660,0.000454,1,1,1
1716181339.927741,1025.446100,565.091885,-0.010605,0.020628,-0.000350,0.002011,-0.001026,-0.002785,0.000000,-0.001013,-0.002790,0.000034,1,1,1
1716181340.127768,1025.445710,565.091660,-0.010569,0.020650,-0.000356,0.001970,-0.000548,-0.002168,0.000400,-0.000546,-0.002162,0.000432,1,1,1
1716181340.327766,1025.445497,565.091169,-0.010552,0.020649,-0.000368,0.002005,-0.000724,-0.003230,-0.000200,-0.000703,-0.003238,-0.000150,1,1,1
1716181340.527823,1025.445637,565.091247,-0.010553,0.020657,-0.000361,0.001999,-0.000993,-0.002471,0.000400,-0.000990,-0.002467,0.000428,1,1,1
1716181340.727802,1025.446177,565.091975,-0.010541,0.020667,-0.000361,0.002005,-0.000319,-0.001811,0.000800,-0.000328,-0.001795,0.000830,1,1,1
1716181340.927797,1025.446758,565.092720,-0.010579,0.020640,-0.000357,0.002011,0.000084,-0.001313,0.001000,0.000067,-0.001291,0.001028,1,1,1
1716181341.127794,1025.447038,565.092848,-0.010590,0.020641,-0.000349,0.001999,0.000627,-0.000989,0.000500,0.000620,-0.000975,0.000534,1,1,1
1716181341.327784,1025.447070,565.092561,-0.010622,0.020649,-0.000323,0.002013,-0.000069,-0.001551,0.001000,-0.000084,-0.001530,0.001030,1,1,1
1716181341.527763,1025.447101,565.092202,-0.010609,0.020660,-0.000322,0.002014,0.000093,-0.001822,0.000500,0.000091,-0.001811,0.000539,1,1,1
1716181341.727748,1025.449240,565.089930,-0.010629,0.020706,-0.000275,0.002017,0.001985,-0.004376,0.000500,0.001994,-0.004354,0.000635,1,1,1
1716181341.927725,1025.451388,565.087576,-0.010633,0.020740,-0.000246,0.002003,0.003553,-0.006387,0.000600,0.003569,-0.006354,0.000813,1,1,1
1716181342.127754,1025.452849,565.085747,-0.010627,0.020746,-0.000245,0.001988,0.004906,-0.007420,0.000700,0.004925,-0.007378,0.000965,1,1,1
1716181342.327765,1025.453788,565.084237,-0.010631,0.020741,-0.000246,0.001994,0.004525,-0.008016,0.001100,0.004538,-0.007967,0.001368,1,1,1
1716181342.527766,1025.454355,565.083217,-0.010643,0.020748,-0.000233,0.002008,0.005392,-0.008235,0.001000,0.005408,-0.008184,0.001293,1,1,1
1716181342.727770,1025.452850,565.085034,-0.010670,0.020720,-0.000237,0.001985,0.004344,-0.006725,0.000700,0.004360,-0.006685,0.000938,1,1,1
1716181342.927794,1025.451333,565.086846,-0.010643,0.020705,-0.000266,0.001976,0.003467,-0.005996,0.000200,0.003491,-0.005972,0.000403,1,1,1
1716181343.127824,1025.451030,565.086935,-0.010646,0.020678,-0.000285,0.001993,0.002859,-0.006027,0.001100,0.002863,-0.005988,0.001289,1,1,1
1716181343.327831,1025.451611,565.085726,-0.010650,0.020685,-0.000276,0.001980,0.002957,-0.006005,0.000800,0.002968,-0.005972,0.000991,1,1,1
1716181343.527808,1025.451604,565.085690,-0.010692,0.020669,-0.000262,0.001984,0.002512,-0.006308,0.001100,0.002517,-0.006271,0.001287,1,1,1
1716181343.727793,1025.450734,565.087335,-0.010703,0.020650,-0.000269,0.001979,0.003026,-0.004455,0.000500,0.003036,-0.004427,0.000660,1,1,1
1716181343.927788,1025.449876,565.088940,-0.010707,0.020638,-0.000275,0.001963,0.001909,-0.004495,0.000800,0.001912,-0.004467,0.000936,1,1,1
1716181344.127794,1025.449753,565.089174,-0.010720,0.020625,-0.000277,0.001965,0.002030,-0.003649,0.000500,0.002036,-0.003627,0.000621,1,1,1
1716181344.327772,1025.450140,565.088382,-0.010690,0.020633,-0.000290,0.001951,0.001963,-0.004278,0.001200,0.001957,-0.004242,0.001332,1,1,1
1716181344.527754,1025.450214,565.088136,-0.010681,0.020625,-0.000302,0.001967,0.001747,-0.004224,0.001600,0.001731,-0.004181,0.001726,1,1,1
1716181344.727735,1025.449766,565.088744,-0.010663,0.020623,-0.000316,0.001978,0.001649,-0.004245,0.001500,0.001635,-0.004205,0.001624,1,1,1
1716181344.927714,1025.449380,565.089336,-0.010675,0.020605,-0.000321,0.001996,0.001887,-0.004398,0.002500,0.001851,-0.004335,0.002632,1,1,1
1716181345.127701,1025.449475,565.089150,-0.010679,0.020615,-0.000311,0.002013,0.002268,-0.003802,0.002200,0.002236,-0.003744,0.002329,1,1,1
1716181345.327706,1025.449909,565.088402,-0.010686,0.020612,-0.000309,0.002034,0.002690,-0.004324,0.002400,0.002656,-0.004259,0.002549,1,1,1
1716181345.527722,1025.450210,565.087902,-0.010712,0.020605,-0.000297,0.002037,0.002540,-0.003640,0.002000,0.002511,-0.003585,0.002132,1,1,1
1716181345.727715,1025.449331,565.089098,-0.010717,0.020600,-0.000298,0.002023,0.001987,-0.003454,0.001900,0.001960,-0.003404,0.002015,1,1,1
1716181345.927694,1025.448452,565.090265,-0.010683,0.020589,-0.000329,0.002011,0.001696,-0.002597,0.002100,0.001661,-0.002544,0.002191,1,1,1
1716181346.127681,1025.448271,565.090460,-0.010682,0.020580,-0.000335,0.002007,0.001275,-0.002075,0.002300,0.001232,-0.002021,0.002370,1,1,1
1716181346.327686,1025.448502,565.090077,-0.010689,0.020578,-0.000332,0.002020,0.001134,-0.001901,0.002500,0.001086,-0.001843,0.002564,1,1,1
1716181346.527691,1025.448269,565.090070,-0.010674,0.020582,-0.000340,0.002022,0.001222,-0.001370,0.003000,0.001160,-0.001302,0.003054,1,1,1
1716181346.727675,1025.447280,565.090573,-0.010700,0.020571,-0.000331,0.002030,0.000029,-0.001529,0.002300,-0.000016,-0.001482,0.002331,1,1,1
1716181346.927668,1025.446321,565.091061,-0.010692,0.020564,-0.000342,0.001998,0.000398,-0.001346,0.002800,0.000341,-0.001286,0.002835,1,1,1
1716181347.127711,1025.445883,565.091106,-0.010654,0.020580,-0.000354,0.002005,-0.000545,-0.001246,0.002200,-0.000589,-0.001204,0.002212,1,1,1
1716181347.327689,1025.445765,565.090840,-0.010616,0.020584,-0.000376,0.002005,-0.000676,-0.001582,0.003200,-0.000741,-0.001520,0.003216,1,1,1
1716181347.527677,1025.445588,565.090777,-0.010610,0.020589,-0.000376,0.002009,-0.001077,-0.001158,0.002300,-0.001123,-0.001116,0.002298,1,1,1
1716181347.727659,1025.445460,565.091702,-0.010618,0.020575,-0.000381,0.002008,-0.001117,-0.000041,0.002000,-0.001162,-0.000006,0.001975,1,1,1
1716181347.927637,1025.445273,565.092696,-0.010654,0.020558,-0.000371,0.002035,-0.001020,-0.000019,0.001500,-0.001053,0.000006,0.001477,1,1,1
1716181348.127641,1025.445121,565.093094,-0.010677,0.020540,-0.000370,0.002025,-0.001020,-0.000019,0.002000,-0.001065,0.000016,0.001976,1,1,1
1716181348.327638,1025.444921,565.093108,-0.010673,0.020537,-0.000375,0.002037,-0.001053,-0.000334,0.001500,-0.001085,-0.000309,0.001482,1,1,1
1716181348.527619,1025.445359,565.092680,-0.010666,0.020560,-0.000361,0.002032,-0.000641,-0.000346,0.001300,-0.000669,-0.000322,0.001292,1,1,1
1716181348.727622,1025.446972,565.091334,-0.010665,0.020591,-0.000338,0.002022,0.000939,-0.001944,0.001000,0.000925,-0.001918,0.001061,1,1,1
1716181348.927606,1025.448561,565.089890,-0.010691,0.020586,-0.000325,0.002002,0.001901,-0.003063,0.000900,0.001895,-0.003034,0.001006,1,1,1
1716181349.127602,1025.449509,565.088841,-0.010705,0.020601,-0.000305,0.001993,0.002692,-0.003402,0.000800,0.002690,-0.003370,0.000931,1,1,1
1716181349.327592,1025.450014,565.088055,-0.010741,0.020589,-0.000291,0.001983,0.002409,-0.003976,0.000900,0.002407,-0.003944,0.001036,1,1,1
1716181349.527589,1025.450365,565.087474,-0.010742,0.020593,-0.000287,0.001984,0.002995,-0.003847,0.001100,0.002988,-0.003808,0.001247,1,1,1
1716181349.727579,1025.450218,565.087350,-0.010723,0.020598,-0.000295,0.001975,0.002159,-0.004236,0.001300,0.002150,-0.004196,0.001435,1,1,1
1716181349.927559,1025.449991,565.087277,-0.010756,0.020580,-0.000288,0.001983,0.002776,-0.004714,0.001200,0.002771,-0.004674,0.001359,1,1,1
1716181350.127554,1025.450222,565.086638,-0.010754,0.020600,-0.000274,0.001976,0.002754,-0.004617,0.001500,0.002742,-0.004570,0.001657,1,1,1
1716181350.327554,1025.450706,565.085686,-0.010793,0.020580,-0.000264,0.001995,0.002483,-0.004779,0.000300,0.002499,-0.004758,0.000454,1,1,1
1716181350.527542,1025.450871,565.085236,-0.010775,0.020600,-0.000260,0.001985,0.002440,-0.004583,0.000600,0.002448,-0.004557,0.000749,1,1,1
1716181350.727540,1025.449426,565.087040,-0.010769,0.020590,-0.000272,0.001973,0.001477,-0.003464,0.000600,0.001480,-0.003443,0.000704,1,1,1
1716181350.927535,1025.447949,565.088884,-0.010777,0.020576,-0.000277,0.001969,0.000341,-0.002485,0.001100,0.000328,-0.002460,0.001158,1,1,1
1716181351.127530,1025.447427,565.089391,-0.010755,0.020573,-0.000294,0.001943,0.000343,-0.001563,0.001800,0.000310,-0.001524,0.001839,1,1,1
1716181351.327530,1025.447460,565.089136,-0.010729,0.020585,-0.000301,0.001946,0.000084,-0.001313,0.001100,0.000065,-0.001289,0.001128,1,1,1
1716181351.527529,1025.452057,565.087866,-0.010714,0.020598,-0.000301,0.001952,0.000679,-0.001694,0.001100,0.000662,-0.001667,0.001150,1,1,1
1716181351.727519,1025.457195,565.086503,-0.010720,0.020597,-0.000299,0.002015,0.000029,-0.001529,0.000400,0.000027,-0.001521,0.000432,1,1,1
1716181351.927513,1025.462421,565.084974,-0.010739,0.020597,-0.000286,0.001997,0.000570,-0.002127,0.000400,0.000571,-0.002116,0.000456,1,1,1
1716181352.127567,1025.464640,565.084161,-0.010742,0.020606,-0.000277,0.002008,0.000874,-0.001651,0.000100,0.000880,-0.001644,0.000154,1,1,1
1716181352.327558,1025.464902,565.083747,-0.010740,0.020608,-0.000277,0.001985,0.001546,-0.001913,0.000000,0.001555,-0.001904,0.000074,1,1,1
1716181352.527553,1025.465588,565.083696,-0.010727,0.020621,-0.000276,0.002002,0.000581,-0.001715,0.000400,0.000581,-0.001704,0.000448,1,1,1
1716181352.727555,1025.466655,565.083818,-0.010725,0.020612,-0.000284,0.001981,0.001103,-0.001293,0.000400,0.001100,-0.001279,0.000451,1,1,1
1716181352.927557,1025.467616,565.083948,-0.010736,0.020606,-0.000281,0.001989,-0.000307,-0.001398,-0.000300,-0.000293,-0.001406,-0.000278,1,1,1
1716181353.127559,1025.468014,565.083814,-0.010759,0.020582,-0.000285,0.001974,0.000007,-0.001432,-0.000300,0.000021,-0.001438,-0.000270,1,1,1
1716181353.327619,1025.467972,565.083547,-0.010776,0.020569,-0.000283,0.001980,-0.001205,-0.000572,-0.000100,-0.001200,-0.000580,-0.000116,1,1,1
1716181353.527602,1025.467960,565.083281,-0.010819,0.020549,-0.000270,0.001975,0.000050,-0.001627,-0.000500,0.000070,-0.001637,-0.000465,1,1,1
1716181353.727592,1025.467857,565.083083,-0.010829,0.020561,-0.000255,0.002026,-0.000629,0.000067,-0.001800,-0.000588,0.000027,-0.001815,1,1,1
1716181353.927580,1025.467857,565.082879,-0.010797,0.020577,-0.000264,0.002034,0.001079,-0.002118,-0.001200,0.001117,-0.002136,-0.001131,1,1,1
1716181354.127605,1025.470358,565.082428,-0.010873,0.020465,-0.000299,0.001811,0.059148,-0.003596,-0.005400,0.059274,-0.003375,-0.003981,1,1,1
1716181354.327592,1025.504846,565.079036,-0.010631,0.020506,-0.000425,0.001848,0.289968,-0.036448,-0.000600,0.290088,-0.034847,0.006692,1,1,1
1716181354.527589,1025.575256,565.073282,-0.010331,0.020777,-0.000413,0.001991,0.391315,-0.024735,0.004900,0.391220,-0.022519,0.014250,1,1,1
1716181354.727608,1025.652833,565.073344,-0.010678,0.020651,-0.000284,0.002027,0.381727,-0.007184,-0.001900,0.381701,-0.005175,0.006921,1,1,1
1716181354.927596,1025.727249,565.072658,-0.009858,0.021170,-0.000422,0.001798,0.372543,-0.005924,-0.002800,0.372536,-0.003901,0.005738,1,1,1
1716181355.127628,1025.813173,565.074234,-0.009606,0.021265,-0.000513,0.001717,0.499045,0.002201,-0.009800,0.499121,0.004820,0.001379,1,1,1
1716181355.327641,1025.928371,565.073935,-0.008717,0.021538,-0.000883,0.001433,0.641232,0.006501,0.011200,0.640779,0.010548,0.025233,1,1,1
1716181355.527622,1026.058093,565.080151,-0.008626,0.021508,-0.000965,0.001264,0.666029,0.007340,0.013100,0.665524,0.011685,0.027605,1,1,1
1716181355.727604,1026.193812,565.084905,-0.008198,0.021868,-0.000968,0.001071,0.707198,0.009624,-0.017300,0.707339,0.013701,-0.001931,1,1,1
1716181355.927594,1026.344145,565.090334,-0.008423,0.021577,-0.001044,0.000977,0.795189,0.020144,-0.034900,0.795633,0.024475,-0.017872,1,1,1
1716181356.127584,1026.514160,565.092009,-0.008551,0.021196,-0.001251,0.000790,0.889432,0.005929,-0.032200,0.889871,0.011099,-0.012986,1,1,1
1716181356.327578,1026.696844,565.094222,-0.008621,0.021388,-0.001059,0.000577,0.911899,0.011785,-0.000900,0.911604,0.017957,0.018833,1,1,1
1716181356.527581,1026.871939,565.093510,-0.008539,0.021747,-0.000839,0.000122,0.897796,-0.006978,0.004500,0.897499,-0.000368,0.024514,1,1,1
1716181356.727601,1027.038916,565.091330,-0.007969,0.022235,-0.000837,0.000049,0.866725,-0.000696,0.012700,0.866211,0.005933,0.031886,1,1,1
1716181356.927585,1027.200101,565.088578,-0.008700,0.021579,-0.000862,-0.000211,0.836311,-0.009526,0.001600,0.836115,-0.003147,0.020283,1,1,1
1716181357.127589,1027.361203,565.087975,-0.009417,0.020919,-0.000899,-0.000134,0.813738,-0.005576,0.000400,0.813548,0.000543,0.018467,1,1,1
1716181357.327576,1027.520773,565.088799,-0.009159,0.021059,-0.000960,-0.000093,0.789911,-0.008966,0.006800,0.789610,-0.002926,0.024363,1,1,1
1716181357.527568,1027.677818,565.088787,-0.009180,0.021248,-0.000803,-0.000175,0.762182,-0.002053,0.008500,0.761798,0.003881,0.025426,1,1,1
1716181357.727555,1027.830898,565.088733,-0.008848,0.021417,-0.000890,-0.000284,0.735270,-0.007247,-0.000800,0.735139,-0.001632,0.015580,1,1,1
1716181357.927559,1027.978407,565.089181,-0.008255,0.021871,-0.000929,-0.000269,0.705805,0.003380,-0.015000,0.705921,0.008446,0.000480,1,1,1
1716181358.127579,1028.120993,565.090440,-0.008285,0.021967,-0.000835,-0.000580,0.698964,0.013549,-0.026700,0.699265,0.018522,-0.011528,1,1,1
1716181358.327587,1028.260971,565.091815,-0.008063,0.021935,-0.001004,-0.000551,0.690147,0.014070,-0.028900,0.690494,0.018904,-0.014049,1,1,1
1716181358.527570,1028.402712,565.098040,-0.008063,0.021750,-0.001145,-0.000796,0.675875,0.010526,-0.001200,0.675637,0.016014,0.013305,1,1,1
1716181358.727557,1028.541769,565.104645,-0.007728,0.021855,-0.001283,-0.000274,0.674440,-0.003918,0.030700,0.673620,0.001900,0.045388,1,1,1
1716181358.927569,1028.677542,565.111503,-0.007649,0.021899,-0.001301,0.000110,0.655708,-0.003937,0.047200,0.654534,0.001847,0.061468,1,1,1
1716181359.127566,1028.806587,565.116200,-0.007375,0.022345,-0.001140,0.000614,0.639893,-0.013041,0.018600,0.639398,-0.008304,0.032855,1,1,1
1716181359.327558,1028.931005,565.119584,-0.007464,0.022704,-0.000808,0.001041,0.619558,0.001229,-0.029700,0.620049,0.004483,-0.015972,1,1,1
1716181359.527541,1029.055263,565.126029,-0.008070,0.021916,-0.001015,0.001344,0.601038,0.029617,-0.046400,0.601743,0.032222,-0.033817,1,1,1
1716181359.727532,1029.177637,565.131980,-0.009246,0.020331,-0.001459,0.001639,0.592259,0.028099,-0.004100,0.592052,0.031400,0.008087,1,1,1
1716181359.927523,1029.297153,565.138506,-0.008765,0.020709,-0.001483,0.001622,0.585788,-0.009566,0.047000,0.584677,-0.005236,0.059778,1,1,1
1716181360.127522,1029.412854,565.144404,-0.007630,0.022149,-0.001122,0.001777,0.577194,-0.002137,0.018200,0.576658,0.001491,0.030867,1,1,1
1716181360.327512,1029.525232,565.147844,-0.007866,0.022220,-0.000915,0.001903,0.558983,0.024374,-0.037500,0.559550,0.026598,-0.025675,1,1,1
1716181360.527537,1029.633878,565.146809,-0.008359,0.021496,-0.001147,0.001936,0.539294,0.023121,-0.017300,0.539422,0.025676,-0.006000,1,1,1
1716181360.727528,1029.739141,565.147402,-0.007804,0.021783,-0.001289,0.001953,0.529352,0.007321,0.004000,0.529096,0.010270,0.015334,1,1,1
1716181360.927513,1029.841381,565.148360,-0.007012,0.022451,-0.001295,0.002204,0.516566,0.004001,0.004100,0.516329,0.006756,0.015227,1,1,1
1716181361.127526,1029.940441,565.149151,-0.006931,0.022465,-0.001336,0.002014,0.484109,0.011002,0.012400,0.483665,0.013864,0.022639,1,1,1
1716181361.327516,1030.033155,565.151647,-0.006622,0.022730,-0.001336,0.001898,0.444199,0.000189,0.001400,0.444057,0.002648,0.011021,1,1,1
1716181361.527508,1030.118317,565.151444,-0.007057,0.022419,-0.001289,0.001926,0.339567,0.019289,-0.004500,0.339484,0.021030,0.002445,1,1,1
1716181361.727503,1030.171732,565.151026,-0.006818,0.022566,-0.001333,0.001931,0.175516,-0.001075,-0.001200,0.175504,-0.000149,0.002629,1,1,1
1716181361.927526,1030.206978,565.151004,-0.006579,0.022728,-0.001364,0.002087,0.141524,0.016646,-0.000500,0.141420,0.017376,0.002186,1,1,1
1716181362.127528,1030.236485,565.151583,-0.006980,0.022515,-0.001266,0.002058,0.142226,0.002261,-0.002900,0.142243,0.002951,0.000143,1,1,1
1716181362.327525,1030.267417,565.152730,-0.006952,0.022521,-0.001280,0.002129,0.162653,0.008079,0.002200,0.162526,0.008977,0.005552,1,1,1
1716181362.527507,1030.298287,565.151884,-0.006938,0.022635,-0.001202,0.002242,0.138081,0.001556,-0.004700,0.138142,0.002157,-0.001721,1,1,1
1716181362.727540,1030.322552,565.151435,-0.006770,0.022756,-0.001219,0.002504,0.096056,0.004100,-0.002400,0.096067,0.004512,-0.000398,1,1,1
1716181362.927533,1030.338953,565.150816,-0.006578,0.022889,-0.001243,0.002621,0.062571,-0.001001,-0.005900,0.062689,-0.000838,-0.004511,1,1,1
1716181363.127532,1030.348877,565.150970,-0.006519,0.022939,-0.001243,0.002746,0.034372,-0.000335,-0.003300,0.034437,-0.000251,-0.002542,1,1,1
1716181363.327531,1030.354325,565.151188,-0.006347,0.023011,-0.001300,0.002720,0.014129,0.002796,-0.005000,0.014223,0.002747,-0.004755,1,1,1
1716181363.527516,1030.356084,565.150663,-0.006523,0.022986,-0.001204,0.002766,-0.010070,0.002498,-0.003500,-0.010001,0.002371,-0.003775,1,1,1
1716181363.727533,1030.354882,565.149914,-0.006546,0.022925,-0.001236,0.002790,-0.003285,0.000507,-0.008300,-0.003105,0.000303,-0.008379,1,1,1
1716181363.927518,1030.355461,565.149301,-0.006615,0.022939,-0.001180,0.002903,-0.010089,-0.000680,-0.003100,-0.010016,-0.000795,-0.003303,1,1,1
1716181364.127510,1030.355071,565.148661,-0.006605,0.022988,-0.001150,0.002906,-0.002318,-0.002966,-0.004500,-0.002206,-0.003078,-0.004480,1,1,1
1716181364.327543,1030.353819,565.148271,-0.006517,0.022987,-0.001207,0.002905,-0.001601,-0.002502,-0.001300,-0.001562,-0.002538,-0.001277,1,1,1
1716181364.527531,1030.354869,565.147128,-0.006466,0.023043,-0.001198,0.002926,-0.007642,-0.002497,-0.004400,-0.007534,-0.002631,-0.004507,1,1,1
1716181364.727518,1030.356067,565.146040,-0.006544,0.023000,-0.001180,0.002968,-0.004293,-0.003298,-0.004500,-0.004180,-0.003418,-0.004516,1,1,1
1716181364.927549,1030.357003,565.144742,-0.006571,0.023037,-0.001135,0.002996,-0.000745,-0.003133,-0.003500,-0.000656,-0.003215,-0.003443,1,1,1
1716181365.127535,1030.357100,565.143843,-0.006570,0.023011,-0.001155,0.003023,-0.003556,-0.003853,-0.004700,-0.003437,-0.003974,-0.004687,1,1,1
1716181365.327535,1030.356770,565.142956,-0.006534,0.023032,-0.001162,0.003008,-0.003058,-0.004255,-0.001700,-0.003004,-0.004306,-0.001668,1,1,1
1716181365.527516,1030.358567,565.145093,-0.006560,0.023018,-0.001156,0.002976,-0.001050,-0.003609,-0.004200,-0.000944,-0.003709,-0.004138,1,1,1
1716181365.727520,1030.360098,565.147551,-0.006584,0.023012,-0.001145,0.002952,-0.008707,-0.003243,-0.003800,-0.008609,-0.003368,-0.003914,1,1,1
1716181365.927538,1030.359975,565.149938,-0.006629,0.023012,-0.001116,0.002907,-0.017998,-0.001496,-0.005200,-0.017873,-0.001694,-0.005557,1,1,1
1716181366.127534,1030.358498,565.150896,-0.006637,0.022979,-0.001135,0.002900,-0.002818,0.000712,-0.004500,-0.002722,0.000597,-0.004576,1,1,1
1716181366.327529,1030.359274,565.150747,-0.006639,0.023003,-0.001116,0.002911,0.007895,-0.000519,-0.005100,0.008007,-0.000600,-0.004913,1,1,1
1716181366.527516,1030.358469,565.150426,-0.006595,0.023010,-0.001139,0.002901,-0.000576,-0.000639,-0.004200,-0.000481,-0.000737,-0.004196,1,1,1
1716181366.727515,1030.355494,565.149839,-0.006546,0.023029,-0.001156,0.002880,-0.005929,-0.002838,-0.002400,-0.005864,-0.002919,-0.002463,1,1,1
1716181366.927518,1030.351718,565.149286,-0.006575,0.023014,-0.001149,0.002901,-0.012888,-0.000988,-0.002400,-0.012828,-0.001100,-0.002658,1,1,1
1716181367.127509,1030.354194,565.148605,-0.006503,0.022920,-0.001267,0.002882,0.083522,-0.007355,0.001200,0.083504,-0.006951,0.003185,1,1,1
1716181367.327512,1030.396696,565.148287,-0.006331,0.022998,-0.001320,0.002883,0.326312,-0.002870,0.004700,0.326140,-0.001300,0.011847,1,1,1
1716181367.527502,1030.473995,565.148199,-0.005994,0.023594,-0.001084,0.002953,0.403468,-0.009678,-0.001700,0.403442,-0.007934,0.007384,1,1,1
