stamp,optimized_pose_x,optimized_pose_y,optimized_pose_yaw
1716121674.299661,890.838670,463.669449,1.587773
1716121674.499682,890.839132,463.677866,1.585498
1716121674.599703,890.896375,463.657784,1.606708
1716121674.799722,890.985329,463.684432,1.564443
1716121674.999717,890.916338,463.651121,1.593980
1716121675.199739,890.909388,463.653482,1.591948
1716121675.399757,890.910590,463.650488,1.600889
1716121675.599780,890.819543,463.671904,1.581277
1716121675.799797,890.881266,463.648647,1.598026
1716121675.999743,890.856015,463.668282,1.583724
1716121676.199663,890.855810,463.669190,1.580041
1716121676.399643,890.898982,463.652146,1.599381
1716121676.599681,890.983066,463.672077,1.604856
1716121676.699700,890.980551,463.642084,1.600467
1716121676.899736,890.886777,463.644050,1.611609
1716121684.399751,890.952889,463.669536,1.592452
1716121684.599720,890.874981,463.614295,1.564922
1716121691.299656,890.912830,463.656444,1.596537
1716121691.399681,890.879369,463.654138,1.605012
1716121691.599715,890.851726,463.673156,1.610847
1716121691.799705,890.851917,463.663329,1.577705
1716121691.999689,890.899691,463.655520,1.592014
1716121692.199705,890.899504,463.662173,1.590216
1716121692.399699,890.899289,463.654537,1.593907
1716121692.799777,890.907806,463.630846,1.600283
1716121696.999793,890.848162,463.667190,1.586721
1716121697.199773,890.893743,463.672250,1.599999
1716121697.399700,890.871139,463.674600,1.611740
1716121697.599624,890.898555,463.670015,1.590290
1716121697.699630,890.847410,463.651154,1.591744
1716121697.899686,890.888420,463.671723,1.600821
1716121698.099692,890.837555,463.666392,1.569044
1716121698.299671,890.879178,463.667683,1.573850
1716121698.499675,890.861094,463.672162,1.590789
1716121698.699655,890.883628,463.669138,1.584044
1716121698.899659,890.968742,463.653386,1.599370
1716121699.099690,890.891750,463.641707,1.587266
1716121699.299747,890.859602,463.647864,1.588777
1716121699.499758,890.910957,463.671703,1.592248
1716121699.699753,890.897439,463.654773,1.592402
1716121699.799753,890.890531,463.644909,1.586378
1716121699.999733,890.901757,463.657961,1.589049
1716121700.199715,890.901919,463.673646,1.592492
1716121700.399716,890.876546,463.652744,1.575335
1716121700.599692,890.920871,463.664120,1.595702
1716121700.799641,890.872921,463.646879,1.605182
1716121700.999663,890.872466,463.643055,1.586433
1716121701.199692,890.872008,463.641101,1.582915
1716121701.399727,890.845486,463.669720,1.576311
1716121701.599764,890.913928,463.666450,1.597549
1716121701.799796,890.865411,463.642615,1.560134
1716121701.899796,890.861669,463.559528,1.579828
1716121706.299731,890.924812,463.647347,1.592166
1716121706.499727,890.864954,463.679647,1.578562
1716121706.699721,890.888822,463.661594,1.620229
1716121706.899720,890.854617,463.663095,1.575304
1716121707.099737,890.870132,463.627247,1.585237
1716121707.299745,890.793975,463.639768,1.604110
1716121707.499745,890.794530,463.575400,1.579467
1716144781.499689,897.294062,492.363992,-3.132236
1716144781.699696,896.614997,492.332515,-3.139075
1716144781.899726,896.039512,492.369893,-3.136417
1716144782.099762,895.460167,492.372531,-3.129662
1716144782.299758,894.886840,492.390505,3.116726
1716144782.499766,894.398606,492.377460,-3.130866
1716144782.699763,893.892333,492.373423,-3.119281
1716144782.899777,893.317009,492.399630,-3.116002
1716144782.999770,893.121105,492.388952,3.135895
1716144783.199744,892.653779,492.441657,3.130279
1716144783.399674,892.169801,492.417441,3.097365
1716144783.599590,891.778889,492.480019,3.064992
1716144783.799589,891.388385,492.482417,3.056098
1716144783.999722,891.054801,492.516538,3.032252
1716144784.199775,890.734253,492.576125,2.992330
1716144784.399738,890.368399,492.625583,2.947783
1716144784.599719,890.001662,492.719736,2.932588
1716144784.799696,889.630924,492.780817,2.902798
1716144784.999681,889.271535,492.878874,2.870408
1716144785.099682,889.092679,492.946932,2.849551
1716144785.299666,888.724032,493.059401,2.815446
1716144785.499658,888.301311,493.232553,2.783521
1716144785.699661,887.989389,493.357989,2.740784
1716144785.899642,887.636555,493.518979,2.688737
1716144786.099630,887.285201,493.718364,2.665359
1716144786.299635,886.987404,493.889900,2.659056
1716144786.499661,886.558040,494.096316,2.604161
1716144786.699705,886.220797,494.291706,2.571472
1716144786.899723,886.004207,494.544041,2.551721
1716144787.099758,885.707492,494.747636,2.487229
1716144787.199753,885.553035,494.853850,2.468309
1716144787.399728,885.178444,495.101059,2.441824
1716144787.599717,884.947940,495.358523,2.413355
1716144787.799720,884.535892,495.647834,2.376539
1716144787.999738,884.296509,495.901510,2.335948
1716144788.199782,884.030765,496.204776,2.292386
1716144788.399817,883.757943,496.511408,2.292658
1716144788.599772,883.503461,496.835788,2.240435
1716144788.799669,883.396776,497.158603,2.212194
1716144788.999593,883.039695,497.492832,2.146714
1716144789.199587,882.895140,497.847008,2.126060
1716144789.299575,882.879037,498.002459,2.090409
1716144789.499550,882.636576,498.333263,2.067432
1716144789.699559,882.374345,498.724057,2.038718
1716144789.899643,882.286580,499.057055,1.994371
1716144790.099755,881.988835,499.420550,1.967889
1716144790.299781,881.794974,499.775883,1.893095
1716144790.499741,881.597004,500.107646,1.869778
1716144790.699698,881.478048,500.446694,1.850808
1716144790.899692,881.496227,500.758558,1.834059
1716144791.099707,881.411289,501.180493,1.771062
1716144791.299734,881.291010,501.459139,1.754341
1716144791.399748,881.321295,501.786262,1.725007
1716144791.599705,881.270511,502.151734,1.713970
1716144791.799687,881.240110,502.558702,1.640440
1716144791.999694,881.174756,502.976860,1.619796
1716144792.199692,881.151358,503.345658,1.587176
1716144792.399680,881.173111,503.740986,1.546854
1716144792.599695,881.163475,504.107297,1.514849
1716144792.799757,881.158357,504.532543,1.470045
1716144792.999812,881.208193,504.905407,1.452442
1716144793.199793,881.133973,505.294375,1.373434
1716144793.399732,881.200755,505.718425,1.395155
1716144793.499697,881.118239,505.893119,1.380328
1716144793.699603,881.203129,506.214818,1.328415
1716144793.899481,881.271252,506.454853,1.306075
1716144794.299634,881.394100,506.741753,1.326102
1716144794.499708,881.397185,506.865217,1.286896
1716144794.699686,881.436364,506.965402,1.262525
1716144794.899694,881.478516,507.118020,1.259721
1716144795.299784,881.737476,507.353469,1.228225
1716144795.499803,881.681797,507.500866,1.235359
1716144795.599779,881.738622,507.580869,1.195641
1716144795.799677,881.859700,507.745386,1.196939
1716144795.999593,882.127660,507.944150,1.169279
1716144796.199588,882.098339,508.130249,1.154068
1716144796.399642,882.205213,508.366053,1.140827
1716144796.599683,882.404380,508.636270,1.105332
1716144796.799677,882.522105,508.930001,1.080834
1716144796.999669,882.710596,509.091481,1.037982
1716144797.199685,882.919068,509.406164,1.019995
1716144797.399671,882.972494,509.713600,1.001682
1716144797.599657,883.286969,510.064045,0.965553
1716144797.699660,883.441307,510.245591,0.951470
1716144797.899666,883.666150,510.685477,0.943270
1716144798.099669,883.808081,510.933445,0.910940
1716144798.299679,883.995038,511.226634,0.876116
1716144798.499669,884.403426,511.551000,0.863698
1716144798.699706,884.586182,511.814727,0.828556
1716144798.899728,884.859566,512.068788,0.804054
1716144799.099733,885.036965,512.322080,0.792711
1716144799.299699,885.241223,512.593849,0.739546
1716144799.499649,885.524304,512.819766,0.733526
1716144799.699653,885.796252,513.046686,0.727949
1716144799.799653,885.852819,513.100687,0.752765
1716144799.999640,885.989681,513.211878,0.714170
1716144800.199654,885.974516,513.234510,0.712368
1716144800.399672,886.055164,513.266182,0.719212
1716144800.599724,886.138514,513.268067,0.712434
1716144800.799773,886.116923,513.221346,0.708268
1716144800.999763,886.009351,513.234423,0.742383
1716144801.199719,886.148239,513.255717,0.709942
1716144801.399715,886.148211,513.252316,0.709227
1716144801.599708,886.060674,513.263875,0.721256
1716144801.799669,886.019579,513.241858,0.697284
1716144801.899672,885.986433,513.231699,0.728897
1716144802.099700,885.986270,513.259144,0.710416
1716144802.299689,885.985710,513.233943,0.729770
1716144803.099767,886.019059,513.219696,0.712681
1716144803.299765,886.017647,513.247735,0.718905
1716144803.499782,886.017445,513.228473,0.701082
1716144804.199641,886.012352,513.239238,0.724179
1716144804.399659,885.961764,513.230720,0.726325
1716144804.599670,885.961649,513.244560,0.712942
1716144804.799650,885.994335,513.232520,0.722073
1716144804.999647,885.994447,513.229035,0.709043
1716144805.199682,885.994640,513.229549,0.708371
1716144808.199712,886.036523,513.262069,0.742388
1716144808.399731,886.030784,513.295511,0.715977
1716144808.599738,886.163009,513.321281,0.727595
1716144808.799780,886.218669,513.354467,0.704977
1716144808.999750,886.253885,513.449956,0.711099
1716144809.199704,886.357628,513.506561,0.697958
1716144809.399694,886.482408,513.638682,0.694292
1716144809.799709,886.839169,513.880218,0.695131
1716144809.999675,886.990341,514.008902,0.689271
1716144810.199647,887.205430,514.184864,0.662058
1716144810.299659,887.319668,514.277838,0.678090
1716144810.699695,887.809621,514.645517,0.682136
1716144810.899666,888.104896,514.835560,0.651310
1716144811.099658,888.421764,515.044960,0.651681
1716144811.299677,888.755663,515.301053,0.667624
1716144811.699725,889.426642,515.798600,0.680944
1716147168.299683,881.383688,451.468914,1.304185
1716147168.499722,881.521133,451.853518,1.279898
1716147168.599733,881.483200,452.106602,1.284189
1716147168.799737,881.682807,452.524441,1.271077
1716147168.999745,881.808443,452.946276,1.255046
1716147169.199735,881.939333,453.348915,1.255085
1716147169.799652,882.421250,454.531860,1.203350
1716147169.999644,882.591947,454.930677,1.220724
1716147170.199673,882.633179,455.367875,1.196965
1716147170.399745,882.902340,455.841405,1.177278
1716147170.599745,883.068922,456.286211,1.197530
1716147170.699726,883.166846,456.524683,1.184915
1716147170.899713,883.458538,456.977184,1.175006
1716147171.099714,883.643275,457.415912,1.162079
1716147171.299760,883.805188,457.902229,1.177724
1716147171.499765,883.967831,458.351768,1.178499
1716147171.699748,884.180125,458.788030,1.149758
1716147171.899736,884.415443,459.277637,1.162361
1716147172.099708,884.639172,459.712797,1.138776
1716147172.299749,884.955099,460.155176,1.144291
1716147172.499768,885.218222,460.617949,1.107653
1716147172.699755,885.361023,461.066964,1.140661
1716147172.799757,885.469675,461.306506,1.158543
1716147172.999755,885.688305,461.753367,1.134744
1716147173.199729,885.919377,462.206048,1.154944
1716147173.399715,886.174965,462.621458,1.141181
1716147173.599704,886.419674,463.077365,1.134911
1716147173.799705,886.607238,463.527237,1.126599
1716147173.999654,886.843518,463.984418,1.153287
1716147174.199650,887.025498,464.405798,1.159700
1716147174.399678,887.324776,464.827706,1.168470
1716147174.599691,887.457779,465.269685,1.156811
1716147174.799681,887.648489,465.696801,1.174372
1716147174.899670,887.706115,465.926871,1.132007
1716147175.099679,887.888572,466.308950,1.182123
1716147175.299715,888.086043,466.776547,1.187505
1716147175.499723,888.332075,467.197394,1.169538
1716147175.699731,888.469384,467.594668,1.207400
1716147175.899725,888.634279,468.024347,1.211665
1716147176.099715,888.796345,468.439021,1.217402
1716147176.299708,888.950793,468.858407,1.204657
1716147176.499679,889.133920,469.249956,1.247472
1716147176.699663,889.190624,469.640115,1.246920
1716147176.899687,889.364344,470.003984,1.236819
1716147176.999699,889.452715,470.237733,1.277052
1716147177.199738,889.608212,470.630281,1.291574
1716147177.399760,889.755488,471.030959,1.308656
1716147177.599756,889.845827,471.411660,1.309753
1716147177.799694,889.956522,471.817306,1.323419
1716147177.999668,890.038471,472.202964,1.335861
1716147182.199686,890.845947,480.683083,1.595319
1716147182.399710,890.845657,481.258232,1.590804
1716147182.599735,890.824453,481.896693,1.607664
1716147182.799741,890.818705,482.392185,1.576485
1716147182.999749,890.814066,483.010070,1.579265
1716147183.199718,890.810974,483.700356,1.612406
1716147183.299703,890.810115,483.993229,1.586822
1716147183.499696,890.788540,484.668470,1.602777
1716147183.699701,890.804297,485.424909,1.585592
1716147183.899710,890.786380,486.155754,1.603864
1716147184.099711,890.798948,486.909172,1.599966
1716147184.299722,890.787748,487.700178,1.589295
1716147184.499749,890.781471,488.517813,1.586745
1716147184.699757,890.790292,489.365519,1.581850
1716147184.899728,890.781155,490.186295,1.591090
1716147185.099720,890.773629,491.000459,1.593439
1716147185.299732,890.721288,491.825929,1.599157
1716147185.399721,890.725217,492.232129,1.598426
1716147185.599705,890.619683,493.040978,1.594774
1716147185.799703,890.563518,493.840408,1.591344
1716147185.999703,890.551060,494.629387,1.590586
1716147186.199738,890.538520,495.408120,1.591381
1716147186.399733,890.499203,496.203460,1.611741
1716147186.599719,890.564988,496.974749,1.572140
1716147186.799726,890.628476,497.739761,1.586026
1716147186.999716,890.600759,498.514443,1.578739
1716147187.199694,890.593040,499.259473,1.582366
1716147187.399680,890.581255,500.070234,1.593484
1716147187.499680,890.608645,500.520693,1.588681
1716147187.699686,890.602029,501.350265,1.583413
1716147187.899732,890.599820,502.100421,1.588778
1716147188.099761,890.528654,502.844791,1.577491
1716147188.299772,890.677901,503.792495,1.589218
1716147188.499774,890.677102,504.019560,1.571903
1716147188.699784,890.562555,504.809930,1.590185
1716147188.899772,890.553981,505.706984,1.588348
1716147189.099737,890.574510,506.086686,1.576345
1716147189.299701,890.570384,506.825333,1.588729
1716147189.499712,890.567432,506.967273,1.580136
1716147189.599712,890.573339,506.870787,1.578911
1716147189.799686,890.575518,507.155959,1.570756
1716147189.999660,890.307145,507.150355,1.590482
1716147190.199659,890.306435,507.291372,1.576996
1716147190.399701,890.306468,507.392133,1.578606
1716147190.599756,890.450790,507.517005,1.586024
1716147190.799744,890.451447,507.657333,1.589663
1716147190.999713,890.512232,507.710656,1.578673
1716147191.199682,890.573472,507.568908,1.598358
1716147191.399649,890.542540,507.684617,1.583279
1716147191.599609,890.511294,507.692378,1.588142
1716147191.699612,890.458098,507.575665,1.584528
1716147191.899660,890.540999,507.724187,1.590438
1716147192.099704,890.400636,507.704431,1.589418
1716147192.299735,890.299017,507.712054,1.589925
1716147192.499735,890.297664,507.700008,1.580819
1716147192.699734,890.295359,507.536492,1.566764
1716147192.899738,890.543256,507.676913,1.584076
1716147193.099734,890.544459,507.702907,1.577205
1716147193.299680,890.543592,507.593288,1.582895
1716147193.499670,890.544528,507.704978,1.580558
1716147193.699679,890.561514,507.702888,1.583593
1716147193.799693,890.428617,507.700174,1.582640
1716147193.999711,890.453992,507.684840,1.587217
1716147194.199698,890.587106,507.699113,1.577334
1716147194.399710,890.498364,507.712125,1.583815
1716147194.599756,890.493169,507.700757,1.578926
1716147194.799747,890.493023,507.699012,1.573654
1716147194.999695,890.493081,507.707446,1.576334
1716147195.199644,890.414099,507.727481,1.547638
1716147195.399602,890.528930,507.705468,1.578016
1716147195.599565,890.529036,507.585930,1.575781
1716147195.799576,890.440018,507.688964,1.600942
1716147195.899601,890.342359,507.627433,1.589364
1716147196.099638,890.478873,507.585741,1.584575
1716147196.299706,890.475762,507.675652,1.584368
1716147196.499721,890.487491,507.695614,1.578858
1716147196.699731,890.534682,507.699910,1.585168
1716147196.899740,890.560299,507.682318,1.577101
1716147197.099731,890.512174,507.696273,1.599503
1716147197.299683,890.511482,507.668548,1.568590
1716147197.499666,890.507352,507.649396,1.587271
1716147197.699695,890.334744,507.553328,1.593700
1716147197.899727,890.333912,507.664959,1.564832
1716147197.999756,890.434820,507.590543,1.587813
1716147198.199786,890.479486,507.642776,1.568793
1716147198.399797,890.540961,507.604611,1.583475
1716147198.599745,890.574827,507.691689,1.581130
1716147198.799668,890.556594,507.705516,1.599166
1716147198.999638,890.556101,507.662695,1.569473
1716147199.199644,890.567545,507.700748,1.602152
1716147199.399634,890.506874,507.695168,1.574703
1716147199.599669,890.484314,507.710154,1.583653
1716147199.799688,890.527326,507.710999,1.605472
1716147199.999695,890.526146,507.716188,1.589451
1716147200.099698,890.538212,507.715963,1.575282
1716147200.299748,890.562628,507.694702,1.558187
1716147200.499772,890.573356,507.702904,1.577804
1716147200.699796,890.517399,507.701190,1.585303
1716147200.899843,890.470584,507.553461,1.597809
1716147201.099790,890.515362,507.687966,1.586321
1716147201.299676,890.523660,507.696795,1.587048
1716147201.499595,890.539549,507.694577,1.581745
1716147201.699548,890.431655,507.610126,1.592138
1716147201.899566,890.431166,507.683538,1.579081
1716147202.099598,890.406586,507.707581,1.591070
1716147202.199623,890.528532,507.803129,1.586891
1716147202.399636,890.544342,507.712608,1.586182
1716147202.599669,890.495491,507.692928,1.589389
1716147202.799704,890.516140,507.699599,1.565568
1716147202.999737,890.456953,507.692608,1.583358
1716147203.199753,890.456543,507.715266,1.575472
1716147203.399750,890.419480,507.595299,1.587401
1716147203.599751,890.498981,507.687971,1.586044
1716147203.799741,890.539903,507.740707,1.578300
1716147203.999746,890.539288,507.607487,1.576580
1716147204.199746,890.520339,507.684672,1.608932
1716147204.299743,890.385731,507.717770,1.594359
1716147204.499711,890.493326,507.691598,1.580539
1716147204.699653,890.515900,507.700284,1.582405
1716147204.899627,890.545029,507.692286,1.575817
1716147205.099651,890.473243,507.713299,1.591961
1716147205.299693,890.527959,507.594945,1.584586
1716147205.499699,890.542971,507.686509,1.602566
1716147205.699684,890.658391,507.644263,1.573781
1716147205.899733,890.523545,507.701591,1.584104
1716147206.099762,890.542176,507.706851,1.572594
1716147206.299745,890.542109,507.692537,1.572373
1716147206.399729,890.655337,507.630618,1.619760
1716147206.599702,890.550930,507.690665,1.600423
1716147206.799669,890.510104,507.642814,1.583476
1716147206.999640,890.506033,507.677637,1.587139
1716147207.199632,890.463342,507.534089,1.579930
1716147207.399636,890.486326,507.679688,1.582993
1716147207.599693,890.397478,507.728852,1.586580
1716147207.799751,890.494139,507.692825,1.549851
1716147207.999775,890.495261,507.707762,1.584006
1716147208.199729,890.495230,507.703087,1.580287
1716147208.499629,890.534306,507.682130,1.546570
1716147208.699620,890.534840,507.721200,1.570566
1716147208.899630,890.534818,507.702968,1.578494
1716147209.099593,890.507806,507.675598,1.539820
1716147209.299598,890.420928,507.689704,1.546590
1716147209.499658,890.420218,507.694750,1.577709
1716147209.699701,890.419465,507.697890,1.576340
1716147209.899714,890.523187,507.678218,1.604878
1716147210.099748,890.462483,507.754187,1.591332
1716147210.499719,890.516545,507.754106,1.580738
1716147213.699618,890.638219,507.688307,1.596152
1716147213.899645,890.509701,507.734745,1.585478
1716147214.099689,890.416447,507.765220,1.597154
1716147214.299721,890.522773,507.790100,1.578649
1716147214.499753,890.515419,507.832572,1.574298
1716147214.699766,890.521291,507.928608,1.588968
1716147214.799763,890.371412,507.945943,1.585318
1716147214.999720,890.447488,507.864288,1.582192
1716147215.199692,890.468236,507.993529,1.569227
1716147215.399683,890.511698,508.152759,1.565436
1716147215.599668,890.519299,508.528505,1.584563
1716147215.799661,890.415822,508.767582,1.582869
1716147215.999690,890.489186,508.994678,1.595474
1716147216.199752,890.407760,509.283560,1.595757
1716147216.399791,890.362287,509.582487,1.593798
1716147216.599770,890.316406,509.935830,1.588200
1716147216.799706,890.312571,510.132067,1.574521
1716147216.899691,890.321144,510.424855,1.582780
1716147217.099715,890.274978,510.826356,1.583311
1716147217.299693,890.354297,511.241613,1.553912
1716147217.499672,890.351321,511.666141,1.574904
1716147217.699604,890.349214,512.119314,1.577354
1716147217.899569,890.410281,512.599514,1.581486
1716147218.099605,890.407972,513.102730,1.577620
1716147218.299632,890.407811,513.572224,1.572889
1716147218.499661,890.449684,514.040931,1.573320
1716147218.699716,890.458920,514.508617,1.593992
1716147218.899751,890.513231,515.010154,1.572418
1716147218.999752,890.513750,515.226914,1.576581
1716147219.199754,890.484199,515.679035,1.580077
1716159762.699724,881.483978,451.778219,1.305100
1716159762.899666,881.587331,452.224448,1.297138
1716159763.099660,881.727613,452.710619,1.276442
1716159763.299682,881.839110,453.176333,1.259764
1716159763.499669,882.065684,453.664802,1.251602
1716159763.699689,882.234943,454.122753,1.230238
1716159763.899728,882.446631,454.629667,1.224253
1716159764.099713,882.571478,455.147456,1.211768
1716159764.299709,882.895071,455.672950,1.213449
1716159764.399713,883.002479,455.918862,1.191884
1716159764.599697,883.201911,456.454569,1.189495
1716159764.799722,883.372260,456.975477,1.170279
1716159764.999738,883.598412,457.503136,1.159622
1716159765.199747,883.881583,457.972326,1.163947
1716159765.399734,884.167444,458.467043,1.154523
1716159765.599720,884.339719,458.960916,1.151709
1716159765.799727,884.506056,459.450176,1.137130
1716159765.999731,884.738520,459.947712,1.134482
1716159766.199710,885.008637,460.437146,1.107191
1716159766.399718,885.294978,460.880760,1.098984
1716159766.499727,885.385418,461.136980,1.135769
1716159766.699722,885.634673,461.601442,1.089187
1716159766.899705,885.896459,462.088783,1.113643
1716159767.099708,886.108416,462.564514,1.107537
1716159767.299733,886.393524,462.992038,1.143516
1716159767.499746,886.616165,463.454423,1.141097
1716159767.699726,886.852309,463.909456,1.149875
1716159767.899713,886.998381,464.339188,1.139102
1716159768.099752,887.283461,464.768019,1.113009
1716159768.299777,887.381536,465.161712,1.153742
1716159768.499758,887.591668,465.581728,1.163812
1716159768.599721,887.697841,465.799199,1.171299
1716159768.799647,887.911264,466.222508,1.188334
1716159768.999685,888.073849,466.614802,1.148705
1716159769.199734,888.247483,466.971133,1.162610
1716159769.399720,888.361669,467.236461,1.199482
1716159769.599741,888.420728,467.402635,1.224578
1716159769.799730,888.415660,467.482255,1.201391
1716159769.999719,888.438568,467.510094,1.206130
1716159770.199642,888.491051,467.553271,1.209200
1716159770.399637,888.507622,467.674557,1.208275
1716159770.599671,888.550909,467.823707,1.210830
1716159770.699680,888.579714,467.893665,1.213119
1716159770.899711,888.617326,468.047370,1.171903
1716159771.099751,888.654981,468.125722,1.211658
1716159771.299775,888.669648,468.136682,1.209769
1716159771.499683,888.731933,468.120346,1.228986
1716159771.699628,888.664277,468.121148,1.215700
1716159771.899625,888.663579,468.117483,1.212812
1716159772.099646,888.662969,468.114841,1.206131
1716159772.299681,888.663752,468.117544,1.220454
1716159772.499699,888.656390,468.117092,1.239105
1716159772.699717,888.656348,468.121660,1.208899
1716159772.799715,888.666101,468.114116,1.212430
1716159772.999724,888.666507,468.119176,1.211807
1716159773.199727,888.708066,468.109876,1.222677
1716159773.399723,888.675217,468.120661,1.234193
1716159773.599745,888.676388,468.121081,1.216572
1716159773.799711,888.659364,468.139606,1.232727
1716159773.999670,888.665882,468.180652,1.206536
1716159774.199693,888.728012,468.218105,1.230097
1716159774.399720,888.721934,468.244884,1.219208
1716159774.599753,888.780703,468.270340,1.227398
1716159774.799767,888.737772,468.306059,1.223331
1716159774.899757,888.726119,468.321586,1.218268
1716159775.099712,888.787080,468.427166,1.228144
1716159775.299681,888.826333,468.521201,1.233660
1716159775.499660,888.902828,468.695135,1.216722
1716159775.699661,888.961911,468.878797,1.206722
1716159775.899652,889.027012,469.053710,1.241110
1716159776.299702,889.292833,469.520910,1.227454
1716159776.499744,889.198392,469.792500,1.254697
1716159781.799648,890.809874,480.437198,1.539396
1716159781.999685,890.836156,480.980405,1.592827
1716159782.199719,890.828925,481.542964,1.591805
1716159782.399738,890.823004,482.158145,1.592167
1716159782.599734,890.805837,482.723869,1.619242
1716159782.799685,890.817213,483.356641,1.593337
1716159782.999676,890.813469,483.996446,1.583448
1716159783.199683,890.811457,484.679306,1.589759
1716159783.299698,890.805532,485.014026,1.594128
1716159783.499708,890.805828,485.778178,1.580887
1716159783.699697,890.759305,486.517667,1.568608
1716159783.899721,890.791713,487.264690,1.584033
1716159784.099739,890.738126,488.082815,1.599905
1716159784.299732,890.769433,488.966166,1.616073
1716159784.499729,890.744908,489.766106,1.598943
1716159784.699749,890.750042,490.613969,1.590721
1716159784.899743,890.787759,491.461556,1.583423
1716159785.099684,890.782206,492.306294,1.582395
1716159785.299712,890.594167,493.129752,1.588504
1716159785.399748,890.513097,493.571178,1.589909
1716159785.599783,890.576286,494.384554,1.614443
1716159785.799745,890.583230,495.203277,1.594183
1716159785.999697,890.575254,495.981716,1.582180
1716159786.199653,890.486805,496.832186,1.595608
1716159786.399630,890.612729,497.600236,1.576229
1716159786.599624,890.467564,498.425692,1.603825
1716159786.799644,890.574974,499.246468,1.599870
1716159786.999631,890.572225,500.135033,1.576973
1716159787.199640,890.569403,501.257468,1.586125
1716159787.399702,890.555298,502.049549,1.591948
1716159787.499726,890.572491,502.435983,1.582508
1716159787.699743,890.569612,503.170022,1.584306
1716159787.899768,890.566859,503.336793,1.563910
1716159788.099751,890.581583,504.090514,1.578893
1716159788.299728,890.471007,504.848959,1.604088
1716159788.499680,890.462571,505.307252,1.587353
1716159788.699646,890.538294,505.950239,1.590599
1716159788.899624,890.550980,506.319125,1.593051
1716159789.099659,890.389571,506.680295,1.584275
1716159789.299684,890.455586,506.839584,1.587242
1716159789.499690,890.454215,506.951277,1.588565
1716159789.599691,890.507829,506.941151,1.588623
1716159789.799736,890.596699,506.914252,1.576156
1716159789.999760,890.541445,506.897902,1.541963
1716159790.199733,890.541238,506.920095,1.575421
1716159790.399716,890.580132,506.882372,1.550910
1716159790.599685,890.407459,506.902677,1.551574
1716159790.799669,890.405727,506.900034,1.562382
1716159790.999697,890.404141,506.916590,1.580348
1716159791.199734,890.561728,506.919472,1.583625
1716159791.399747,890.573569,506.900636,1.558465
1716159791.599737,890.337322,506.898956,1.586678
1716159791.699739,890.548534,506.913905,1.583626
1716159791.899725,890.447453,506.890691,1.535808
1716159792.099651,890.447733,506.911092,1.566400
1716159792.299648,890.446836,506.909433,1.579114
1716159792.699711,890.564253,506.914130,1.576391
1716159792.899724,890.600847,506.910406,1.575432
1716159793.099754,890.496599,506.916864,1.587092
1716159793.299747,890.559239,506.900446,1.580913
1716159793.499719,890.581309,506.913555,1.574062
1716159793.699684,890.581567,506.912839,1.581166
1716159793.799680,890.594582,506.910526,1.583825
1716159793.999680,890.594701,506.925035,1.579089
1716159794.199682,890.594600,506.910164,1.575614
1716159794.399699,890.480813,506.904646,1.555335
1716159794.599687,890.480268,506.890490,1.573404
1716159794.799694,890.549471,506.915384,1.591260
1716159794.999712,890.475921,506.946187,1.584055
1716159795.199721,890.533240,506.972198,1.580310
1716159795.399676,890.536113,507.061859,1.580758
1716159795.599667,890.450625,507.071389,1.574195
1716159795.799705,890.449852,507.076982,1.584260
1716159798.999719,890.646981,507.085945,1.578507
1716159799.199720,890.510913,507.046932,1.561271
1716159799.399713,890.534776,507.053869,1.583438
1716159799.599726,890.427855,507.070666,1.572013
1716159799.799717,890.521002,507.040227,1.581967
1716159799.999717,890.389608,507.057674,1.595711
1716159800.099725,890.503938,507.063040,1.585221
1716159800.299742,890.529888,507.045886,1.586298
1716159800.499714,890.520488,507.058536,1.555604
1716159800.699659,890.496279,507.072256,1.584454
1716159800.899662,890.523755,507.069383,1.581662
1716159801.099698,890.574747,507.056473,1.598285
1716159801.299721,890.458335,507.029883,1.580605
1716159801.499770,890.457111,507.103671,1.574857
1716159801.699752,890.552981,507.174827,1.581904
1716159801.899678,890.495922,507.251435,1.567334
1716159802.099662,890.416873,507.307156,1.583923
1716159802.199696,890.414557,507.360450,1.608515
1716159802.399729,890.477832,507.434413,1.589805
1716159802.599730,890.477151,507.544010,1.575670
1716159802.799753,890.453313,507.610007,1.575951
1716159802.999757,890.438255,507.799783,1.583492
1716159803.199744,890.396464,507.986013,1.585159
1716159803.399706,890.395066,508.200747,1.571771
1716159803.599700,890.439730,508.431392,1.581948
1716159803.799668,890.438300,508.670914,1.570117
1716159803.999665,890.434646,508.962076,1.577751
1716159804.299689,890.419374,509.428726,1.576396
1716159804.499718,890.473642,509.773496,1.578609
1716159804.699732,890.417649,510.084910,1.582988
1716159804.899759,890.411359,510.510989,1.582154
1716159805.099763,890.407107,510.965894,1.603054
1716159805.299720,890.247932,511.453191,1.588171
1716159805.499677,890.280779,511.917722,1.592342
1716159805.699631,890.421938,512.387482,1.579740
1716159805.899642,890.426552,512.861006,1.587469
1716159806.099696,890.380883,513.339500,1.579514
1716159806.299695,890.378970,513.802857,1.573670
1716159806.399714,890.378403,514.023589,1.568913
1716159806.799754,890.327939,514.944899,1.584787
1716159806.999727,890.395274,515.327967,1.591596
1716159807.199711,890.392500,515.764632,1.574939
