stamp,container_pose_x,container_pose_y,container_pose_z,container_pose_roll,container_pose_pitch,container_pose_yaw,container_updated_pose_x,container_updated_pose_y,container_updated_pose_z,container_updated_pose_roll,container_updated_pose_pitch,container_updated_pose_yaw,qc_match_updated_k_x,qc_match_updated_k_y,b_outlier,time_length
1716205480.599719,1523.926404,523.997956,-0.010461,0.027641,0.004905,0.005049,1523.880608,523.995890,-0.010732,0.027540,0.005004,0.001444,0.150000,0.150000,0,0.025230
1716205480.799728,1524.516428,524.008599,-0.008017,0.029310,0.004589,0.005026,1524.488884,524.003562,-0.008289,0.029214,0.004692,0.001521,0.150000,0.150000,0,0.026170
1716205480.999719,1525.130450,524.006270,-0.006755,0.029142,0.003641,0.005271,1525.120591,524.003708,-0.007017,0.029050,0.003741,0.001831,0.150000,0.150000,0,0.018985
1716205481.199712,1525.781983,524.014273,-0.007323,0.028321,0.003384,0.005712,1525.775131,524.011904,-0.007568,0.028234,0.003477,0.002425,0.150000,0.150000,0,0.031617
1716205481.399714,1526.492025,524.014002,-0.008086,0.028008,0.003641,0.005005,1526.463795,524.023515,-0.008284,0.027937,0.003716,0.002340,0.150000,0.150000,0,0.022498
1716205481.599726,1527.096304,524.020271,-0.005563,0.027515,0.001625,0.004649,1527.170928,524.028048,-0.005742,0.027453,0.001694,0.002131,0.150000,0.150000,0,0.021475
1716205481.799717,1527.805461,524.029322,-0.004461,0.028021,0.001295,0.004679,1527.900844,524.032446,-0.004623,0.027966,0.001359,0.002414,0.150000,0.150000,0,0.020591
1716205482.199721,1529.483373,524.034390,-0.001708,0.028222,-0.000341,0.006331,1529.453312,524.035212,-0.001918,0.028154,-0.000256,0.003328,0.150000,0.150000,0,0.017244
1716205482.399681,1530.276280,524.049567,0.000004,0.028028,-0.001602,0.006756,1530.264306,524.054729,-0.000181,0.027970,-0.001526,0.004044,0.150000,0.150000,0,0.023116
1716205482.499685,1530.674065,524.043819,-0.000512,0.028546,-0.000871,0.006392,1530.656081,524.058731,-0.000656,0.028500,-0.000812,0.004320,0.150000,0.150000,0,0.022345
1716205482.699696,1531.398818,524.055455,0.000186,0.027408,-0.002193,0.006582,1531.474353,524.059397,0.000029,0.027359,-0.002128,0.004226,0.150000,0.150000,0,0.023558
1716205482.899723,1532.314207,524.057081,0.000201,0.028558,-0.001326,0.005883,1532.297619,524.059954,0.000070,0.028516,-0.001272,0.003981,0.150000,0.150000,0,0.021482
1716205483.299720,1533.873649,524.062710,0.000201,0.029036,-0.000961,0.005660,1533.914057,524.073607,0.000103,0.029006,-0.000920,0.004259,0.150000,0.150000,0,0.024849
1716205483.499731,1534.705680,524.067198,0.000203,0.029494,-0.000613,0.005912,1534.711377,524.079598,0.000095,0.029460,-0.000569,0.004413,0.150000,0.150000,0,0.018015
1716205483.899780,1536.287667,524.058501,-0.000054,0.030799,0.000549,0.004669,1536.283559,524.069957,-0.000131,0.030775,0.000580,0.003643,0.150000,0.150000,0,0.016845
1716205484.099686,1537.057252,524.069847,-0.001269,0.028695,-0.000265,0.005087,1537.059591,524.067546,-0.001455,0.028635,-0.000190,0.002462,0.150000,0.150000,0,0.021490
1716205484.299626,1537.791091,524.059434,-0.009761,0.024532,0.002079,0.003841,1537.823647,524.057915,-0.009878,0.024489,0.002122,0.002100,0.150000,0.150000,0,0.024262
1716205484.499612,1538.506307,524.063230,-0.004758,0.026861,0.000603,0.004263,1538.577078,524.052657,-0.004943,0.026798,0.000676,0.001578,0.150000,0.150000,0,0.024146
1716205484.599602,1538.923398,524.054833,-0.003877,0.028206,0.001057,0.003869,1538.967113,524.047466,-0.004018,0.028159,0.001112,0.001905,0.150000,0.150000,0,0.022923
1716205484.799592,1539.594799,524.060046,-0.007504,0.025017,0.000982,0.004504,1539.709777,524.046754,-0.007650,0.024965,0.001037,0.002313,0.150000,0.150000,0,0.018169
1716205484.999634,1540.419133,524.074874,-0.002304,0.030061,0.001449,0.004176,1540.445807,524.047559,-0.002470,0.030007,0.001515,0.001951,0.150000,0.150000,0,0.021166
1716205485.199685,1541.090412,524.073999,-0.001831,0.029375,0.000618,0.003486,1541.150946,524.040829,-0.001921,0.029345,0.000654,0.002257,0.150000,0.150000,0,0.019114
1716205485.399732,1541.766547,524.083337,-0.001436,0.029702,0.000611,0.003434,1541.810271,524.042487,-0.001507,0.029680,0.000640,0.002468,0.150000,0.150000,0,0.032905
1716205485.599755,1542.419723,524.084560,0.002618,0.032981,0.000476,0.004457,1542.426273,524.037351,0.002499,0.032945,0.000526,0.002937,0.150000,0.150000,0,0.021506
1716205485.799771,1543.013687,524.086484,0.001781,0.030457,-0.000905,0.003679,1543.002078,524.034520,0.001735,0.030443,-0.000886,0.003042,0.150000,0.150000,0,0.018598
1716205485.999729,1543.542573,524.094041,0.003561,0.032454,-0.000539,0.004864,1543.534814,524.045525,0.003396,0.032405,-0.000468,0.002693,0.150000,0.150000,0,0.021080
1716205486.199702,1544.050640,524.079709,0.003954,0.031589,-0.001454,0.005346,1544.036489,524.037822,0.003806,0.031545,-0.001390,0.003350,0.150000,0.150000,0,0.026282
1716205486.399706,1544.537190,524.083870,0.001224,0.029777,-0.001061,0.003029,1544.541182,524.048989,0.001197,0.029769,-0.001049,0.002643,0.150000,0.150000,0,0.021021
1716205486.599684,1545.030005,524.085169,0.002380,0.030226,-0.001470,0.005270,1545.085832,524.050283,0.002174,0.030164,-0.001383,0.002394,0.150000,0.150000,0,0.023727
1716205486.699678,1545.353277,524.101684,0.005284,0.030609,-0.003065,0.006893,1545.361908,524.051609,0.004987,0.030525,-0.002936,0.002684,0.150000,0.150000,0,0.022097
1716205486.899687,1545.973672,524.095009,0.003426,0.030104,-0.002243,0.006225,1545.973257,524.055654,0.003214,0.030041,-0.002152,0.003216,0.150000,0.150000,0,0.018723
1716205487.099743,1546.625698,524.115991,0.004772,0.029478,-0.003595,0.006464,1546.627963,524.055596,0.004532,0.029410,-0.003491,0.002937,0.150000,0.150000,0,0.016366
1716205487.299797,1547.153283,524.079541,0.004199,0.029575,-0.003148,0.007060,1547.321780,524.050414,0.003939,0.029500,-0.003037,0.003280,0.150000,0.150000,0,0.026325
1716205487.499767,1548.037199,524.061787,0.005490,0.030045,-0.003629,0.007237,1548.057385,524.042165,0.005291,0.029989,-0.003542,0.004361,0.150000,0.150000,0,0.019761
1716205487.699696,1548.643542,524.061752,0.007805,0.032651,-0.003147,0.007558,1548.834557,524.038263,0.007566,0.032586,-0.003041,0.004310,0.150000,0.150000,0,0.017852
1716205487.899613,1549.599096,524.076962,0.006660,0.031534,-0.003254,0.008068,1549.645067,524.044978,0.006428,0.031470,-0.003152,0.004842,0.150000,0.150000,0,0.023630
1716205488.099613,1550.460841,524.098338,0.008692,0.034055,-0.002652,0.008396,1550.503051,524.051426,0.008396,0.033976,-0.002520,0.004515,0.150000,0.150000,0,0.022656
1716205488.299600,1551.366562,524.112407,0.010460,0.034307,-0.003610,0.007471,1551.397163,524.059913,0.010231,0.034248,-0.003505,0.004435,0.150000,0.150000,0,0.024583
1716205488.499602,1552.267478,524.122887,0.004847,0.031474,-0.002122,0.007926,1552.310508,524.068382,0.004577,0.031396,-0.002005,0.004219,0.150000,0.150000,0,0.022779
1716205488.699630,1553.073411,524.107299,0.008606,0.034252,-0.002446,0.008626,1553.230672,524.070178,0.008297,0.034169,-0.002308,0.004603,0.150000,0.150000,0,0.021880
1716205488.799641,1553.678025,524.083203,0.004935,0.032398,-0.001475,0.009057,1553.706813,524.064547,0.004624,0.032308,-0.001341,0.004921,0.150000,0.150000,0,0.022608
1716205488.999673,1554.529668,524.086723,0.003146,0.029354,-0.002633,0.009635,1554.613933,524.059005,0.002852,0.029267,-0.002508,0.005370,0.150000,0.150000,0,0.020140
1716205489.199733,1555.431300,524.099802,0.006731,0.031494,-0.003330,0.010469,1555.503334,524.066551,0.006395,0.031402,-0.003183,0.005776,0.150000,0.150000,0,0.025213
1716205489.399734,1556.226133,524.060241,-0.000885,0.029526,0.000118,0.010530,1556.394698,524.062347,-0.001183,0.029431,0.000239,0.006437,0.150000,0.150000,0,0.024541
1716205489.599755,1557.198484,524.063675,0.006243,0.031590,-0.002940,0.010699,1557.285284,524.057112,0.005910,0.031497,-0.002794,0.006077,0.150000,0.150000,0,0.028378
1716205489.799714,1558.052506,524.059750,0.009097,0.034522,-0.002559,0.010342,1558.178020,524.047832,0.008777,0.034437,-0.002417,0.006202,0.150000,0.150000,0,0.026867
1716205489.999662,1558.845192,524.071003,0.005672,0.033995,-0.000735,0.010852,1559.073478,524.051287,0.005302,0.033890,-0.000575,0.006141,0.150000,0.150000,0,0.028218
1716205490.199645,1559.897425,524.052363,0.005682,0.033347,-0.001236,0.009669,1559.959746,524.043207,0.005374,0.033259,-0.001103,0.005670,0.150000,0.150000,0,0.019985
1716205490.399640,1560.787294,524.072349,0.005777,0.032539,-0.001913,0.009621,1560.830216,524.037176,0.005447,0.032446,-0.001770,0.005210,0.150000,0.150000,0,0.022034
1716205490.599705,1561.596650,524.060840,0.004015,0.032263,-0.000979,0.009260,1561.663895,524.040545,0.003676,0.032164,-0.000835,0.004773,0.150000,0.150000,0,0.021553
1716205490.799755,1562.518980,524.042468,0.006465,0.032108,-0.002689,0.008811,1562.493456,524.033442,0.006122,0.032013,-0.002539,0.004135,0.150000,0.150000,0,0.023882
1716205490.899758,1562.970067,524.050955,0.004982,0.030250,-0.003143,0.009222,1562.890450,524.028946,0.004635,0.030151,-0.002993,0.004254,0.150000,0.150000,0,0.022850
1716205491.099778,1563.756344,524.027642,0.001868,0.028586,-0.002388,0.009950,1563.671018,524.028428,0.001508,0.028477,-0.002237,0.004655,0.150000,0.150000,0,0.029471
1716205491.299763,1564.510855,524.019210,0.001606,0.028161,-0.002542,0.010264,1564.417232,524.019385,0.001246,0.028051,-0.002391,0.004916,0.150000,0.150000,0,0.030123
1716205491.499723,1565.224779,524.005957,0.002939,0.028503,-0.003147,0.010589,1565.122406,524.006314,0.002577,0.028395,-0.002994,0.005189,0.150000,0.150000,0,0.026744
1716205491.699688,1565.811958,524.020352,0.000587,0.027891,-0.002085,0.010543,1565.776639,524.002307,0.000227,0.027779,-0.001936,0.005214,0.150000,0.150000,0,0.029720
1716205491.899656,1566.353742,524.010933,0.004513,0.031205,-0.002110,0.010514,1566.379564,523.992131,0.004132,0.031095,-0.001946,0.005255,0.150000,0.150000,0,0.028823
1716205492.099615,1566.967874,524.011164,0.003531,0.030228,-0.002217,0.010567,1566.949635,523.981763,0.003163,0.030120,-0.002060,0.005380,0.150000,0.150000,0,0.025872
1716205492.299631,1567.467402,524.008739,0.003633,0.030239,-0.002274,0.010595,1567.469069,523.964032,0.003270,0.030133,-0.002119,0.005471,0.150000,0.150000,0,0.034589
1716205492.499663,1567.924325,523.996663,0.003659,0.029905,-0.002546,0.010424,1567.946750,523.967554,0.003321,0.029806,-0.002402,0.005588,0.150000,0.150000,0,0.027790
1716205492.699706,1568.182619,524.007609,0.001373,0.028276,-0.002303,0.009933,1568.359726,523.959239,0.001060,0.028180,-0.002172,0.005311,0.150000,0.150000,0,0.023595
1716205492.899752,1568.707036,523.997117,0.005160,0.031045,-0.002652,0.010603,1568.751054,523.952946,0.004757,0.030930,-0.002477,0.004969,0.150000,0.150000,0,0.027117
1716205492.999786,1568.871374,524.000275,0.005854,0.031337,-0.002880,0.010166,1568.931143,523.961253,0.005470,0.031230,-0.002713,0.004829,0.150000,0.150000,0,0.022466
1716205493.199761,1568.928305,523.994706,0.005990,0.030963,-0.003254,0.010087,1569.216776,523.958043,0.005591,0.030852,-0.003080,0.004451,0.150000,0.150000,0,0.025354
1716205493.399675,1569.349659,523.992098,0.005278,0.030868,-0.002864,0.010290,1569.488249,523.962806,0.004852,0.030747,-0.002679,0.004298,0.150000,0.150000,0,0.027648
1716205493.599610,1569.597762,523.987950,0.006556,0.031502,-0.003211,0.009884,1569.722839,523.969849,0.006149,0.031389,-0.003032,0.004203,0.150000,0.150000,0,0.022029
1716205493.799582,1569.824434,523.995432,0.004899,0.030668,-0.002769,0.009400,1569.922730,523.974742,0.004498,0.030554,-0.002596,0.003751,0.150000,0.150000,0,0.026884
1716205493.999606,1570.015805,523.993826,0.003302,0.030138,-0.002136,0.009418,1570.104193,523.976789,0.002904,0.030020,-0.001967,0.003792,0.150000,0.150000,0,0.026027
1716205494.199644,1570.155488,523.994582,0.005799,0.031899,-0.002416,0.009792,1570.273512,523.970262,0.005393,0.031785,-0.002240,0.004242,0.150000,0.150000,0,0.031282
1716205494.399654,1570.276031,524.003926,0.003771,0.030356,-0.002275,0.009341,1570.436722,523.967986,0.003399,0.030247,-0.002116,0.004104,0.150000,0.150000,0,0.026982
1716205494.599674,1570.405059,524.009483,0.002608,0.029446,-0.002213,0.009285,1570.588211,523.954256,0.002271,0.029346,-0.002070,0.004447,0.150000,0.150000,0,0.027977
1716205494.799688,1570.569057,524.009357,0.003871,0.030244,-0.002426,0.009627,1570.741151,523.943520,0.003513,0.030139,-0.002272,0.004553,0.150000,0.150000,0,0.024719
1716205495.099746,1571.031403,524.003153,0.002010,0.028459,-0.002577,0.010224,1571.018581,523.936646,0.001660,0.028353,-0.002430,0.005049,0.150000,0.150000,0,0.022913
1716205495.299808,1571.048150,524.009545,0.001496,0.028452,-0.002248,0.009839,1571.194007,523.935232,0.001177,0.028354,-0.002115,0.005154,0.150000,0.150000,0,0.025531
1716205495.499781,1571.287200,524.009351,-0.000587,0.026882,-0.002092,0.008959,1571.404393,523.949456,-0.000870,0.026791,-0.001976,0.004654,0.150000,0.150000,0,0.021518
1716205495.699713,1571.595150,524.012845,-0.001143,0.026393,-0.002103,0.008079,1571.655312,523.963568,-0.001430,0.026301,-0.001987,0.003672,0.150000,0.150000,0,0.020921
1716205495.899660,1572.021134,524.013941,0.002930,0.029499,-0.002382,0.007528,1571.955925,523.970342,0.002579,0.029395,-0.002233,0.002477,0.150000,0.150000,0,0.025361
1716205496.099599,1572.220844,524.011043,0.000938,0.027906,-0.002302,0.005974,1572.274989,523.976068,0.000655,0.027819,-0.002184,0.001758,0.150000,0.150000,0,0.025787
1716205496.299603,1572.699518,524.008133,0.000171,0.027759,-0.001916,0.005924,1572.636623,523.968060,-0.000144,0.027660,-0.001786,0.001244,0.150000,0.150000,0,0.021954
1716205496.499640,1572.942415,524.030116,0.000837,0.028409,-0.001852,0.005637,1572.999239,523.971400,0.000561,0.028324,-0.001738,0.001620,0.150000,0.150000,0,0.026632
1716205496.699725,1573.391715,524.020974,-0.001423,0.025531,-0.002578,0.005234,1573.395471,523.985356,-0.001634,0.025463,-0.002493,0.001892,0.150000,0.150000,0,0.037330
1716205496.899772,1573.899835,524.025807,0.004315,0.030839,-0.002260,0.006396,1573.829680,523.997617,0.003996,0.030747,-0.002123,0.001952,0.150000,0.150000,0,0.031677
1716205497.099778,1574.320290,524.036401,0.003651,0.030313,-0.002230,0.005250,1574.291996,523.994166,0.003408,0.030241,-0.002126,0.001821,0.150000,0.150000,0,0.026129
1716205497.199732,1574.586901,524.035783,0.002720,0.030117,-0.001774,0.005415,1574.547202,524.001555,0.002445,0.030035,-0.001658,0.001550,0.150000,0.150000,0,0.028475
1716205497.399634,1575.062578,524.046096,0.004703,0.031529,-0.001986,0.005655,1575.045241,524.011699,0.004429,0.031451,-0.001868,0.001909,0.150000,0.150000,0,0.022035
1716205497.599601,1575.524377,524.053159,0.002967,0.030417,-0.001705,0.005021,1575.560284,524.019453,0.002707,0.030340,-0.001595,0.001391,0.150000,0.150000,0,0.025230
1716205497.799587,1576.115789,524.042414,0.001979,0.030635,-0.000897,0.005043,1576.111243,524.015585,0.001705,0.030552,-0.000782,0.001287,0.150000,0.150000,0,0.031476
1716205497.999615,1576.568133,523.994683,0.001811,0.031000,-0.000510,0.004576,1576.668952,523.996033,0.001580,0.030929,-0.000413,0.001453,0.150000,0.150000,0,0.023228
1716205498.199701,1577.210638,524.035484,-0.000993,0.030294,0.000774,0.005065,1577.261569,523.998939,-0.001228,0.030219,0.000869,0.001910,0.150000,0.150000,0,0.031934
1716205498.399772,1577.730628,524.046351,0.000174,0.030734,0.000351,0.005620,1577.831749,524.009873,-0.000073,0.030657,0.000453,0.002322,0.150000,0.150000,0,0.030696
1716205498.599792,1578.288922,524.055192,0.000375,0.031519,0.000819,0.004500,1578.410702,524.017593,0.000184,0.031459,0.000898,0.001994,0.150000,0.150000,0,0.023508
1716205498.799707,1578.909569,524.067350,-0.003774,0.027720,0.000619,0.005180,1579.025967,524.028524,-0.004007,0.027641,0.000710,0.001862,0.150000,0.150000,0,0.024606
1716205498.999623,1579.538822,524.089536,-0.003110,0.029606,0.001625,0.005680,1579.677912,524.052580,-0.003403,0.029508,0.001741,0.001736,0.150000,0.150000,0,0.028611
1716205499.199566,1580.312139,524.088624,-0.000011,0.031788,0.001275,0.005375,1580.385620,524.060545,-0.000242,0.031715,0.001370,0.002388,0.150000,0.150000,0,0.023067
1716205499.299571,1580.679422,524.089018,-0.002518,0.029307,0.001013,0.007016,1580.733359,524.092278,-0.002822,0.029207,0.001134,0.002873,0.150000,0.150000,0,0.031383
1716205499.499578,1581.428645,524.088387,-0.004687,0.029354,0.002458,0.008933,1581.493322,524.076644,-0.005022,0.029240,0.002589,0.004465,0.150000,0.150000,0,0.028886
1716205499.699613,1582.234445,524.089196,0.001722,0.033946,0.001794,0.009683,1582.298565,524.070556,0.001431,0.033857,0.001916,0.006099,0.150000,0.150000,0,0.030684
1716205499.899651,1583.056896,524.087816,-0.000124,0.031931,0.001457,0.008760,1583.129458,524.063991,-0.000345,0.031861,0.001548,0.005914,0.150000,0.150000,0,0.029729
1716205500.099683,1583.872016,524.088402,-0.001425,0.031255,0.001788,0.008522,1583.973271,524.065694,-0.001638,0.031187,0.001874,0.005765,0.150000,0.150000,0,0.032350
1716205500.299740,1584.850196,524.070344,-0.001865,0.031534,0.002287,0.007498,1584.841791,524.066607,-0.002045,0.031476,0.002359,0.005201,0.150000,0.150000,0,0.032897
1716205500.499769,1585.731142,524.067345,-0.003467,0.029555,0.001819,0.007463,1585.704747,524.052841,-0.003678,0.029485,0.001902,0.004636,0.150000,0.150000,0,0.025310
1716205500.699735,1586.891404,524.061234,-0.000640,0.029430,-0.000114,0.007704,1586.601502,524.050622,-0.000883,0.029353,-0.000015,0.004345,0.150000,0.150000,0,0.027428
1716205500.899677,1587.889634,524.064864,-0.003481,0.029303,0.001635,0.009156,1587.507395,524.055549,-0.003848,0.029180,0.001780,0.004197,0.150000,0.150000,0,0.023472
1716205501.099651,1588.738351,524.075793,0.001428,0.029289,-0.001566,0.009707,1588.392691,524.057459,0.001070,0.029179,-0.001417,0.004605,0.150000,0.150000,0,0.029643
1716205501.299641,1589.259090,524.076361,-0.002425,0.026772,-0.000981,0.011970,1589.219665,524.057873,-0.002881,0.026621,-0.000799,0.005164,0.150000,0.150000,0,0.030615
1716205501.399657,1589.602344,524.077646,0.000459,0.026851,-0.002795,0.011311,1589.638386,524.051332,0.000068,0.026729,-0.002634,0.005297,0.150000,0.150000,0,0.028072
1716205501.599684,1590.400470,524.088283,0.000165,0.028530,-0.001324,0.011555,1590.445353,524.063152,-0.000264,0.028395,-0.001148,0.005363,0.150000,0.150000,0,0.028452
1716205501.799738,1591.218956,524.088876,0.003811,0.029137,-0.003230,0.011476,1591.248916,524.056340,0.003396,0.029016,-0.003052,0.005372,0.150000,0.150000,0,0.027341
1716205501.999784,1592.134793,524.085548,0.001607,0.028823,-0.002037,0.011332,1592.058010,524.049992,0.001153,0.028684,-0.001848,0.004742,0.150000,0.150000,0,0.029490
1716205502.199785,1592.971066,524.081472,0.005054,0.030517,-0.002986,0.010965,1592.910202,524.051852,0.004594,0.030385,-0.002787,0.004429,0.150000,0.150000,0,0.036935
1716205502.399745,1593.256381,524.099760,0.002589,0.029615,-0.002072,0.009873,1593.634409,524.047118,0.002180,0.029492,-0.001899,0.004036,0.150000,0.150000,0,0.034804
1716205502.599675,1594.580630,524.086794,0.002164,0.029714,-0.001720,0.010790,1594.502520,524.038863,0.001682,0.029568,-0.001518,0.003975,0.150000,0.150000,0,0.028134
1716205502.799641,1595.345279,524.084960,0.005087,0.030962,-0.002668,0.010296,1595.292841,524.033047,0.004635,0.030833,-0.002473,0.003982,0.150000,0.150000,0,0.033182
1716205502.999611,1596.056077,524.091501,0.004768,0.031911,-0.001737,0.010522,1596.064289,524.039871,0.004287,0.031772,-0.001530,0.004030,0.150000,0.150000,0,0.032195
1716205503.199615,1596.851256,524.100988,0.000415,0.028718,-0.001342,0.010992,1596.837874,524.035249,-0.000063,0.028569,-0.001146,0.004121,0.150000,0.150000,0,0.031696
1716205503.399677,1597.631072,524.108452,0.001771,0.030950,-0.000522,0.011209,1597.605404,524.032634,0.001274,0.030799,-0.000315,0.004495,0.150000,0.150000,0,0.031942
1716205503.499693,1598.042852,524.112901,0.001815,0.030860,-0.000619,0.010941,1597.980312,524.031281,0.001349,0.030719,-0.000424,0.004628,0.150000,0.150000,0,0.030749
1716205503.699732,1598.834581,524.106815,-0.002734,0.027592,-0.000155,0.011079,1598.741886,524.038159,-0.003143,0.027456,0.000008,0.005165,0.150000,0.150000,0,0.017347
1716205503.899734,1599.053297,524.120380,0.000676,0.030059,-0.000490,0.010955,1599.399974,524.042923,0.000258,0.029929,-0.000317,0.005211,0.150000,0.150000,0,0.027253
1716205504.099678,1599.900860,524.108683,-0.000940,0.028555,-0.000586,0.011837,1600.067974,524.049195,-0.001366,0.028419,-0.000413,0.005775,0.150000,0.150000,0,0.029662
1716205504.299639,1600.965599,524.096507,0.001257,0.030397,-0.000610,0.012917,1600.775635,524.048733,0.000772,0.030247,-0.000409,0.006278,0.150000,0.150000,0,0.032944
1716205504.499650,1601.704617,524.068023,0.002798,0.030751,-0.001341,0.013316,1601.466875,524.039113,0.002315,0.030607,-0.001137,0.006689,0.150000,0.150000,0,0.032388
1716205504.699681,1602.322996,524.065669,0.000003,0.029442,-0.000523,0.014083,1602.126854,524.011212,-0.000496,0.029285,-0.000319,0.007121,0.150000,0.150000,0,0.032876
1716205504.899737,1602.934107,524.060005,0.000197,0.029284,-0.000770,0.014552,1602.761706,524.010341,-0.000298,0.029129,-0.000566,0.007588,0.150000,0.150000,0,0.031782
1716205505.099787,1603.520774,524.062038,0.003850,0.031805,-0.001221,0.014395,1603.372875,523.999845,0.003351,0.031659,-0.001008,0.007692,0.150000,0.150000,0,0.034451
1716205505.299792,1604.060484,524.054290,0.002344,0.030270,-0.001413,0.013482,1603.949437,523.978582,0.001881,0.030131,-0.001218,0.007034,0.150000,0.150000,0,0.035285
1716205505.499711,1604.607810,524.064017,-0.000382,0.028212,-0.001210,0.011388,1604.505422,523.994414,-0.000810,0.028077,-0.001036,0.005186,0.150000,0.150000,0,0.043071
1716205505.599679,1604.879483,524.058943,0.002003,0.029172,-0.002028,0.009855,1604.791921,524.034517,0.001582,0.029045,-0.001852,0.003800,0.150000,0.150000,0,0.030772
1716205505.799636,1605.371492,524.058549,0.003436,0.031261,-0.001367,0.005451,1605.305313,524.016460,0.003026,0.031140,-0.001192,-0.000135,0.150000,0.150000,0,0.038108
1716205505.999602,1605.867074,524.065816,0.001138,0.029552,-0.001176,-0.000459,1605.794537,524.015001,0.000771,0.029439,-0.001024,-0.005629,0.150000,0.150000,0,0.030758
1716205506.199594,1606.323927,524.060052,0.001857,0.028931,-0.002117,-0.008279,1606.267747,524.022401,0.001537,0.028834,-0.001983,-0.012917,0.150000,0.150000,0,0.043358
1716205506.399633,1606.796914,524.045904,0.002828,0.030872,-0.001269,-0.018133,1606.761841,524.012199,0.002539,0.030786,-0.001146,-0.022096,0.150000,0.150000,0,0.034407
1716205506.599702,1607.244086,524.024698,0.001859,0.030820,-0.000678,-0.030879,1607.222688,523.972624,0.001586,0.030737,-0.000564,-0.034579,0.150000,0.150000,0,0.044473
1716205506.799763,1607.690372,524.011962,0.000961,0.029803,-0.000870,-0.045214,1607.664968,523.946358,0.000694,0.029721,-0.000759,-0.048930,0.150000,0.150000,0,0.036595
1716205506.999769,1608.105089,523.970179,0.001212,0.030477,-0.000519,-0.061170,1608.084425,523.916226,0.000949,0.030396,-0.000410,-0.064760,0.150000,0.150000,0,0.040247
1716205507.199712,1608.476486,523.934415,-0.000034,0.030146,0.000038,-0.078415,1608.477069,523.878262,-0.000256,0.030076,0.000129,-0.081445,0.150000,0.150000,0,0.044610
1716205507.399669,1608.820377,523.904264,0.000781,0.030859,0.000052,-0.096327,1608.849007,523.835669,0.000545,0.030785,0.000150,-0.099499,0.150000,0.150000,0,0.044166
1716205507.599662,1609.216931,523.860116,0.002016,0.032188,0.000262,-0.115376,1609.227366,523.848852,0.001767,0.032112,0.000367,-0.118622,0.150000,0.150000,0,0.042398
1716205507.699666,1609.379827,523.833433,0.000829,0.031746,0.000698,-0.126467,1609.404834,523.792700,0.000614,0.031680,0.000787,-0.129269,0.150000,0.150000,0,0.042585
1716205507.899674,1609.758172,523.793493,-0.001823,0.030138,0.001195,-0.150363,1609.780074,523.718638,-0.001982,0.030087,0.001259,-0.152483,0.150000,0.150000,0,0.051063
1716205508.099704,1610.140729,523.718744,-0.001143,0.031095,0.001482,-0.176139,1610.158784,523.643439,-0.001291,0.031048,0.001542,-0.178076,0.150000,0.150000,0,0.046697
1716205508.299727,1610.488419,523.618591,-0.001974,0.031891,0.002629,-0.202528,1610.533579,523.566453,-0.002191,0.031821,0.002717,-0.205267,0.150000,0.150000,0,0.051566
1716205508.499760,1610.906252,523.525067,-0.005589,0.029584,0.003220,-0.232100,1610.913034,523.483909,-0.005738,0.029533,0.003278,-0.234044,0.150000,0.150000,0,0.051777
1716205508.699773,1611.259348,523.419735,-0.004263,0.030246,0.002863,-0.262548,1611.289461,523.384470,-0.004429,0.030190,0.002928,-0.264701,0.150000,0.150000,0,0.051336
1716205508.899755,1611.642478,523.295528,-0.006686,0.028911,0.003420,-0.294782,1611.661978,523.284049,-0.006871,0.028846,0.003490,-0.297225,0.150000,0.150000,0,0.044612
1716205509.099694,1612.026574,523.169838,-0.008211,0.027418,0.003272,-0.330155,1612.037407,523.166915,-0.008300,0.027386,0.003306,-0.331384,0.150000,0.150000,0,0.050953
1716205509.299643,1612.385357,523.056977,-0.006564,0.029375,0.003694,-0.366505,1612.402165,523.008976,-0.006603,0.029361,0.003709,-0.367023,0.150000,0.150000,0,0.046532
1716205509.499624,1612.737559,522.878402,-0.007592,0.028960,0.004045,-0.402994,1612.761495,522.871093,-0.007703,0.028921,0.004088,-0.404454,0.150000,0.150000,0,0.054005
1716205509.699605,1613.111188,522.714311,-0.010041,0.027290,0.004363,-0.440605,1613.123205,522.688583,-0.010139,0.027253,0.004400,-0.441935,0.150000,0.150000,0,0.027318
1716205509.799622,1613.313455,522.672720,-0.007880,0.028610,0.003966,-0.460502,1613.307624,522.601020,-0.007905,0.028601,0.003976,-0.460831,0.150000,0.150000,0,0.045607
1716205509.999656,1613.644278,522.433073,-0.007208,0.030024,0.004608,-0.496979,1613.656739,522.422514,-0.007322,0.029984,0.004651,-0.498429,0.150000,0.150000,0,0.043979
1716205510.199700,1614.000682,522.255174,-0.008126,0.030790,0.005789,-0.533543,1614.002396,522.228864,-0.008221,0.030757,0.005824,-0.534705,0.150000,0.150000,0,0.034505
1716205510.399754,1614.351838,522.074101,-0.006172,0.033491,0.006578,-0.571923,1614.339081,522.008887,-0.006140,0.033502,0.006565,-0.571545,0.150000,0.150000,0,0.042540
1716205510.599750,1614.634644,521.810719,-0.004587,0.035644,0.007190,-0.609060,1614.662038,521.776629,-0.004634,0.035628,0.007208,-0.609577,0.150000,0.150000,0,0.052373
